ID	Tweet	Affect Dimension	Intensity Class
2018-Es-00266	@Mirandasv10 Ay ya me voy 	sadness	0: no se infieren niveles de tristeza
2018-Es-05328	La vida ya de por sí es muy peligrosa, no por las personas que hacen mal, sino por las que se sientan a ver lo que pasa.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01328	Todos estos días he estado durmiendo demasiado mal. No sé si es el país o mi ansiedad natural.	sadness	3: se infiere un grado alto de tristeza
2018-Es-00255	No coger los auriculares ha sido totalmente ilegal 	sadness	0: no se infieren niveles de tristeza
2018-Es-01777	No puedo más, todas mis series fav se están terminando 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00452	@frankymostro un favor, me ayudarías a compartir con tus seguidores una publicación mia? Es para una noble causa, se perdió mi perrita 😭	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01212	@SrDiegoPollo El mio no ya me encabrone, veré luego mi peli. 	sadness	0: no se infieren niveles de tristeza
2018-Es-06691	Que horror quienes usan traje y converse.	sadness	0: no se infieren niveles de tristeza
2018-Es-00958	Merlí, How to get away, 13 reasons, Stranger things, Narcos.. se van a dignar en aparecer denuevo algun dia? Me tienen abandonada..	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02691	Que la depresión no sea solamente un tema de interés cuando muera un famoso. Hablemos y escuchemos al resto, es necesario.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05084	@DonCokeArayaT Lamentable, naaaada es eternooooo	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01807	@Gastako @realista111 Es una interesada no estaba tan enfadada con Alejandro?, Xq se fue con el al hotel? Buitre es un buitre	sadness	0: no se infieren niveles de tristeza
2018-Es-03290	@Jos3M4rtin3z @maruarias123 no brother, bien criada, sino tendrás un asesino, los que son así lamentablemente hay que dormirlos	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00700	Hace mucho que no me sentía así... No todo es bueno, no todo es malo... #triste #increíble #rara	sadness	3: se infiere un grado alto de tristeza
2018-Es-06585	Me duele el cuello!!!! 	sadness	0: no se infieren niveles de tristeza
2018-Es-05743	Eli está viendo un capítulo de ppl y me pregunta que pasa más adelante  , ansiosa donde ?	sadness	0: no se infieren niveles de tristeza
2018-Es-00996	@MariferBanda ??¿ me siento ofendida	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01377	@CONCHETUNlALL En serio? Ooooh wn que bacán 😘😘 deberías ser mi ibf ya que la dafne es más lenta pa responder que la chucha	sadness	0: no se infieren niveles de tristeza
2018-Es-03010	Que rabia con este guri	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00716	La puta madre que susto me pegué jajajajaja	sadness	0: no se infieren niveles de tristeza
2018-Es-04615	@jordievole @jatirado @ManuelBartual Tranquilo! En Valencia hemos visto que la imprenta de @compromis  no tiene #Porno y tiene 	sadness	0: no se infieren niveles de tristeza
2018-Es-03463	Cuando una mujer tiene los ojos llenos de lágrimas #YNuncaFaltaElQuePregunta  Estás llorando?... Nooo... Me entró una pestaña en el ojo... 😭	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00784	Cierta oscuridad a veces es necesaria para ver las estrellas. 🌌	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06651	Que negros de mierda,se tiene que morir todos esos hijos de puta	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04632	@Valyfreesh Casi te digo algo ordinario 	sadness	0: no se infieren niveles de tristeza
2018-Es-03767	Mejor me voy a tratar de dormir 🙁	sadness	0: no se infieren niveles de tristeza
2018-Es-04132	Hay manera de repetir este dia? En serio creo que nunca fui tan feliz	sadness	0: no se infieren niveles de tristeza
2018-Es-00199	@DebRyanShow #RAYITO tengo cansada la vista estube todo.el.dia en el cel espredando algo nuevo	sadness	0: no se infieren niveles de tristeza
2018-Es-06888	Si alguien me quiere hablar no me enojo jajajaja	sadness	0: no se infieren niveles de tristeza
2018-Es-02674	| Caity: "Sara siendo intimidada por Supergirl"   —Muere—	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02412	Los martes yo estaba bien😡 no tenía ni que venir aquí a joder 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04609	Sabemos que la vida es dura pero la amargura no es la solución ♪ #LVP	sadness	0: no se infieren niveles de tristeza
2018-Es-01403	Ya estaba dormida y no sé por qué me desperté 	sadness	0: no se infieren niveles de tristeza
2018-Es-03931	"Es que mi nivel de madurez es superior al de los demás"  - Una amargada.	sadness	0: no se infieren niveles de tristeza
2018-Es-06227	@viviandecanha @thediegomen encontré suéter de conf hoy que arregle mi cuarto y me estaba acordando de todo 😢	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05825	por eso necesito estar re polle y perderme así las dejo de joder 	sadness	0: no se infieren niveles de tristeza
2018-Es-06360	A veces cuando estoy aburrida pienso "FUNDIC" y me río sola.	sadness	0: no se infieren niveles de tristeza
2018-Es-06472	@Abslx7 @karolsevilla JAJAJA WOW QUE GRAN MENSAJE Y QUE GRAN APORTACIÓN, a gran parte de los mexicanos que la admirabamos nos decepciono 	sadness	0: no se infieren niveles de tristeza
2018-Es-03621	@Factanonverbaa_ Quién cojones eres y por qué me estás stalkeando si no me he dirigido a ti en la vida. Serás otro ofendido en fin. Block.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05746	@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00943	Literal que todos pollerean hoy en vez de salir que onda?  Si no consigo segunda para la juntada me sumo lamentablemente	sadness	0: no se infieren niveles de tristeza
2018-Es-02717	@michellevilaroo No puedo 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02786	SI TE ELEGÍ COMO AMIGA ES PORQUE ESTAS IGUAL DE PINCHE LOCA Y DESQUICIADA IGUAL QUE YO	sadness	0: no se infieren niveles de tristeza
2018-Es-06171	@Hironiak @Foro_TV Eso parece ... tristemente :(	sadness	3: se infiere un grado alto de tristeza
2018-Es-02156	#PameAlaTarde Moria la tiene ca.....do a Pamela·!  Voy a opinar dice xq me tienen pintada!!! ahora los panelistas le piden opinión. #miedo?	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02597	Estoy cansada de que me prometan cosas y después no lo cumplan	sadness	3: se infiere un grado alto de tristeza
2018-Es-05625	José me comprometió y no tuve a mi abuela para llamarla y contarle ni a mis dos mejores amigas para escribirle 	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06819	acabo de hacer un test de depresión y me salio 69 y el mayor grado de depresión grave es 54 opa	sadness	3: se infiere un grado alto de tristeza
2018-Es-01761	ENCIMA AHORA TIENE PELÍCULA EN SOLITARIO 😵🔫	sadness	0: no se infieren niveles de tristeza
2018-Es-02433	Mejor Dime Que Me Extrañas! 🙁	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03669	Me he caído... nada grave... -No va a decir que Sheridan se le ha tirado encima, pero se está mareando-	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01288	@aguschimpf Upa, tremendo salto del gueymallen triple blanco a un Starbucks	sadness	0: no se infieren niveles de tristeza
2018-Es-02604	@AnnaMariela96 @nataliaiv21 Kheeee?????? No saben tus señores padres @nataliaiv21  🙁	sadness	0: no se infieren niveles de tristeza
2018-Es-04521	TUVE UN DIA TAN DE MIERDA Y LEER LO DE RICARDO ADRIÁN ME SACÓ TODA LA TRISTEZA	sadness	3: se infiere un grado alto de tristeza
2018-Es-06890	Solo emana desde dentro, como la furia roja del vagabundo de las estrellas.	sadness	0: no se infieren niveles de tristeza
2018-Es-04319	Noches de llanto 😕	sadness	3: se infiere un grado alto de tristeza
2018-Es-02010	Te siento en carne viva ,me desperté llorando y supe ,supe que hoy volvías	sadness	3: se infiere un grado alto de tristeza
2018-Es-04710	Por que el te grite por algo  no significa que te tengo mas que desagradable con migo 😣😒😒	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06044	Pinta escuchar Numb hasta dormirse de la depresión 💔	sadness	3: se infiere un grado alto de tristeza
2018-Es-00371	@SoyPabloMiguel Expedito, porque es de las causas urgentes. Ideal para gente ansiosa, como sho.	sadness	0: no se infieren niveles de tristeza
2018-Es-03644	@ischargro @dgannio Es mucho Peor d lo q dice el MENTIROSO d GONZALES FRAGA. Hay HAMBRE, POBREZA, TRISTEZA, DESAZÓN, HAMBRUNA, MUERTE.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04195	Y no creo que sea el único infeliz Que ameniza por ti estos tiempos complicados. ¡maldita sea!	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05994	Qué feo irse a dormir con bronca o tristeza no se que es, pero creo que es sensibilidad 😩	sadness	3: se infiere un grado alto de tristeza
2018-Es-03500	El diagnóstico de depresión se hace al existir los 3 sínt. princip. (tristeza, anhedonia e ideación suicida) más otros 2 de los mencionados	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01665	@yiixings Ya me has sustituido! 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02889	Dudes! Neta que se necesita estar bien pendejitos de la cabeza si piensan que con snaps asquerosos provocarán algo en una mujer.	sadness	0: no se infieren niveles de tristeza
2018-Es-06915	La carita de desquiciada de hatice  #ElSultan	sadness	0: no se infieren niveles de tristeza
2018-Es-04409	Si iaso por tu lado y no te saludo nq  o tomes como enojo que los amores q e se quieren se saludan con los ojos.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02797	Me enoja que me agarre imsomnio cuando no dormimos juntos 😠 No tengo a quien abrazar, ni molestar porque no puedo dormir 	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04970	Aburrido!!!!!!!!!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04528	Es muy fuerte El otro día estaba escuchando Leave out all the rest, me pone tan melancólica esa canción  Que si la escucho ahora...	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05856	aquela nostalgia gostosa escutando audioslave	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01062	@haashoficial  por que ami  Me tiene que pasar esto 💔 Quiero gritar que ya basta 😿 Quiero abrazarlas pero nunca podré Dios mío 😷😭  #triste	sadness	3: se infiere un grado alto de tristeza
2018-Es-01735	Hola Como amaneciste?  Akostado  Jajaja .ue gracioso! Como estas?  Sentado  Jaja En serio!  Que mas?  No, no quemo.	sadness	0: no se infieren niveles de tristeza
2018-Es-00312	Cambie de celular y no me deja entrar a instagram de ninguna manera, estoy llorando tirada en el piso😭	sadness	3: se infiere un grado alto de tristeza
2018-Es-00379	Es legítimo responder a una provocación con agresión física como señal de imponer respeto.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00788	@xSilenceDoctor « pinta de ser un caos provocado por el adolescente fugado, quien poco a poco iba espabilando por los lametones del perro »	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02975	Cercano por así decirlo. Y debo decir que no esperaba que fuese así de terrible el padecer de anorexia. En verdad, me.alegro muchisimo+	sadness	0: no se infieren niveles de tristeza
2018-Es-01804	Ah caray...ya no entiendo nada 😟	sadness	0: no se infieren niveles de tristeza
2018-Es-02568	Y todo fue mentira 😥	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00953	@joseman15749101 @Luisito_EE @ElementalCCR @PouLegion @SokingRcQ @Xerezano_cr @colton_wall @RomK7_CR Informante mas antes de insultar	sadness	0: no se infieren niveles de tristeza
2018-Es-00947	😱😱😱😱escucharon ese trueno? ⚡️	sadness	0: no se infieren niveles de tristeza
2018-Es-01313	Quemada es poco😤	sadness	0: no se infieren niveles de tristeza
2018-Es-06118	@MrMisingno @VidaModernaOML A QUIÉN LLAMAS RARO, ESTOY OFENDIDO.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03737	Sufro de insomnio provocado por la estupida guardia	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06683	@MirnaLizeeth @clarisaagarza  @brendaatoriz  k tiempos we lloremos 😭	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01712	+ detrás suyo era algo horrible o desagradable, pero no iba a verlo. Cerró sus ojos con fuerza mantenido su posición mientras sus brazos +	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00347	@Brendaa_C Todos chiquita....todos 🙁	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03905	¡Mas cansada,  imposible!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00880	me tengo que levantar a las nueve 	sadness	0: no se infieren niveles de tristeza
2018-Es-00311	En la pelea, se conoce al soldado; solo en la Victoria, we conoce al caballero. - Jacinto ,enavente.	sadness	0: no se infieren niveles de tristeza
2018-Es-02730	Me imagino a Cande enojada y me acuerdo cuando le pintaban los celos! 14, 15 años 😂😂😂	sadness	0: no se infieren niveles de tristeza
2018-Es-00282	@ResistentPatria @ScarletMoly ya estamos cansado d tanta baina x fabor	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02351	Estoy haciendo un retrato de los daft punk y estoy al borde del colapso nervioso porque me está costando un choto.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03505	Bueno despues de una semana algo estresante y aburrida, mañana empieza mi fin de semana bien shingon. 😊😌😎	sadness	0: no se infieren niveles de tristeza
2018-Es-02047	Hoy soy feliz con poco con mi tristeza me basta	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05999	su papá se irá para allá y el ira un tiempo	sadness	0: no se infieren niveles de tristeza
2018-Es-04242	Hoy volví de brc y ya extraño todo, quiero llorar mil años basta	sadness	3: se infiere un grado alto de tristeza
2018-Es-00951	De nuevo Lunes  12:00 am 😥	sadness	0: no se infieren niveles de tristeza
2018-Es-06481	Hoy pase bañándome sin mentir como hora y media y en serio que me siento más blanca no jodas haha	sadness	0: no se infieren niveles de tristeza
2018-Es-05351	Chester fue la adolescencia de mi viejo y cuando supo se largó a llorar, se me partió el alma	sadness	3: se infiere un grado alto de tristeza
2018-Es-06945	@juancatab En serio!??	sadness	0: no se infieren niveles de tristeza
2018-Es-02139	Deje el cargador completo del celu en el bolsillo del pantalón y lo pusieron a lavar #Miedo	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00479	"Qué significa taciturno -que le gusta andar de noche" JAJAJAJAJAJAAJAJJAAJAJJAJAJAAJJAJAJAJAJQJAJAJAAJ	sadness	0: no se infieren niveles de tristeza
2018-Es-00681	Como que ya no me está gustando estar de aquí para allá. 😢	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01022	Paula está indignada y yo que no tengo ni para indignarme	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05633	@Itzykes @Paco_Salazar7 Oye es muy tarde para que andes repartiendo nostalgia 😢	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05337	Los sentimientos que más odio en esta vida sin el rencor, envidia, tristeza y enojo 🙍🏽	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04496	Que triste noticia... Mis oraciones estan con el, su familia y fans. RIP Chester Bennington  🙏🏼 😪	sadness	3: se infiere un grado alto de tristeza
2018-Es-02494	Keiko no tiene nada que ver con lo de Montesinos!Él se tomó atribuciones que no debía!El Fujimorismo es el principal opositor al terrorismo!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02713	@Ojitoschinooos Esa quien? Porq siempre tenes q meter a alguien che pajerito resentido jajajajajajaja	sadness	0: no se infieren niveles de tristeza
2018-Es-05116	Tu mamá en vez de dar a luz dio oscuridad, pinche morra.	sadness	0: no se infieren niveles de tristeza
2018-Es-06760	Ojalá mi Dr use Twitter y me lea  *Ya dame el alta brother no puedo seguir aburrido en casa me amargo si no trabajo	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00240	Ojalá hubieses podido resistir un poco más. La depresión y las drogas ganaron otra batalla... Descansa en paz.	sadness	3: se infiere un grado alto de tristeza
2018-Es-01927	si yo no te vuelvo a ver, yo me voy a enloquecer, es para mí, la locura automática	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05497	@alexisperezf25 alegría inmensa y nostalgia porque no estas acá. te recordamos mucho	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00205	@indpcom @Albert_Rivera @InesArrimadas Y el berrinche de Cs tres cuartos de lo mismo	sadness	0: no se infieren niveles de tristeza
