ID	Tweet	Affect Dimension	Intensity Class
2018-Es-02154	amelia entró en pánico	anger	1: se infiere un bajo grado de enojo
2018-Es-04606	@arcasmarc1 @PPopular @_virginiavargas Para qué hablar de derechos humanos, si con insultar basta no crees?	anger	1: se infiere un bajo grado de enojo
2018-Es-04073	💢Ssfa Puta  #Rabia🤦‍♀️: me siento enojada	anger	3: se infiere un grado alto de enojo
2018-Es-01465	@yosoylopeor Pusiste azucar amargo?	anger	0: no se infieren niveles de enojo
2018-Es-06489	Es la primera vez que me pongo de nerviosa así jajj	anger	0: no se infieren niveles de enojo
2018-Es-04914	una compañera del colegio subió la foto de su bebé y parecía tener una tenaza en vez de pie 	anger	0: no se infieren niveles de enojo
2018-Es-01976	Mi abuelo es un peligro 😅🎬	anger	0: no se infieren niveles de enojo
2018-Es-00134	"Practiquen el derecho y la justicia. Libren al oprimido del poder del opresor." - Jeremias 22:3	anger	0: no se infieren niveles de enojo
2018-Es-02082	Que se hace para que se te peguen 4 hojas en media hr? 	anger	0: no se infieren niveles de enojo
2018-Es-03947	@danuhfX Este tweet ha ofendido a los latinoamericanos	anger	2: se infiere un grado moderado de enojo
2018-Es-02120	Qué rabia que tengo y me tengo que ir a cosoooo	anger	2: se infiere un grado moderado de enojo
2018-Es-06716	Aún me siento indignada	anger	2: se infiere un grado moderado de enojo
2018-Es-01666	@NivoXZ AMARGADA, EN SERIO 🤣🤣🤣🤣😂	anger	2: se infiere un grado moderado de enojo
2018-Es-01628	@mxgglxFK @KohlerLayla @ThxScottishFrxs Me enfado y nos peleamos, chau.	anger	1: se infiere un bajo grado de enojo
2018-Es-06612	@PrincessPrian q dira  @RegidorSeriHmo d q tú usas "belleza autoctona" como insulto racial? Esas lagrimas ni tú t la crees hipo cr ita 😕😮😇	anger	2: se infiere un grado moderado de enojo
2018-Es-05267	@_InakiLopez_ La proxima dira que los andaluces somos del Grapo minimo, de est gente que te espera que no paran de ofender... ¿?	anger	2: se infiere un grado moderado de enojo
2018-Es-04166	Llevo 24 horas sintiéndome mal. 	anger	0: no se infieren niveles de enojo
2018-Es-01845	Mi superagenda handmade me dice hoy:"Por cada minuto que estas enfadada pierdes sesenta segundos de felicidad"😀😀😀	anger	0: no se infieren niveles de enojo
2018-Es-03159	Si eres tranquilo y confiado, o miedoso y con baja autoestima, depende de la dopamina (hormona del placer).	anger	0: no se infieren niveles de enojo
2018-Es-01783	Que mi novio se informe de que odio esperarrrr 😤😤😤	anger	2: se infiere un grado moderado de enojo
2018-Es-05864	Odio que se metan 	anger	3: se infiere un grado alto de enojo
2018-Es-03235	Creo que karol hizo bien en no ir a fans, estoy segura que se iba a sentir incómoda con las preguntas que seguro le harían	anger	0: no se infieren niveles de enojo
2018-Es-05367	Le mandé msj y no me contesto.. ganas de ir hasta el local no tengo, maldito peco	anger	3: se infiere un grado alto de enojo
2018-Es-05746	@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!	anger	2: se infiere un grado moderado de enojo
2018-Es-00040	@sorlandoponce Juan Carlos le pregunto temeroso y con mucho respeto a Pinto,luego queda hablando en el programa	anger	0: no se infieren niveles de enojo
2018-Es-04147	@esbSPAIN @FizMen @CamiOmnis @DanWaggnerWTF @Machisstometro @WikiSexistas Solo debes insultar, típico maltratador	anger	3: se infiere un grado alto de enojo
2018-Es-01397	Si me hablan no me enojo	anger	0: no se infieren niveles de enojo
2018-Es-06345	¿Algún indignado disponible? Que me aburro.	anger	0: no se infieren niveles de enojo
2018-Es-03287	@albanagrigo Jajajajajajajajajajajaja fue lo mas y mas cuando perdió el arito jajjaajja	anger	0: no se infieren niveles de enojo
2018-Es-02386	@sanitas_atiende estoy muy disgustada por la gestión en mi póliza y me van pasando de un lado a otro. Decepcion Es la palabra	anger	2: se infiere un grado moderado de enojo
2018-Es-02665	Será q me pongo a estudiar ahora como tremenda fraca?	anger	0: no se infieren niveles de enojo
2018-Es-01525	No guardo ni rencor ni resentimiento 👌 se que la vida siempre todo vuelve y es un karma ala ves 👍	anger	0: no se infieren niveles de enojo
2018-Es-06191	Que me perdone mica pero yo lo voy a leer 	anger	0: no se infieren niveles de enojo
2018-Es-02547	@SraruizruthRuth Si obvi y no lo digo por él, lo digo por algunas que ayer subian el de la piscina etiquetando a Aylén y me dio mucha rabia	anger	3: se infiere un grado alto de enojo
2018-Es-02417	Que lluvia de mierda 	anger	3: se infiere un grado alto de enojo
2018-Es-05622	@KloudZNiper Cosas que pasan. Estoy cansado de muchas historias a raiz del pelo. Pero mira el lado positivo, por fin te sigo.	anger	0: no se infieren niveles de enojo
2018-Es-00673	SIEMPRE tengo problemas para sacar las entradas por internet @HoytsArgentina 😡😡😡	anger	2: se infiere un grado moderado de enojo
2018-Es-05982	Yo me muerdo la lengua por no insultar, y a me lo devuelven así. Veo donde radica el mínimo respeto y educación 😐	anger	2: se infiere un grado moderado de enojo
2018-Es-05638	Ira y ódio, mucho, Las cuatro d de batalla.	anger	2: se infiere un grado moderado de enojo
2018-Es-04137	La alarma de mi celular es re fea y ya me tiene re podrido en cualquier momento lo voy a revolear hasta la peron	anger	2: se infiere un grado moderado de enojo
2018-Es-06890	Solo emana desde dentro, como la furia roja del vagabundo de las estrellas.	anger	1: se infiere un bajo grado de enojo
2018-Es-01706	@FedericaaAraujo Me estabas echando por demostrarte mi amor. Estoy ofendido	anger	1: se infiere un bajo grado de enojo
2018-Es-03216	No sé de dónde sale estar salty porque Steve Carrell no ha ganado ningún Emmy por The Office pero estoy 100% indignada yo también.	anger	1: se infiere un bajo grado de enojo
2018-Es-00496	@esposlittle Eeeeepa, gracias! Tu cuenta parece tremenda	anger	0: no se infieren niveles de enojo
2018-Es-02221	se me ha caído medio vaso de leche casi hirviendo en la mano   buenos días	anger	0: no se infieren niveles de enojo
2018-Es-00213	es muy frustrante practicar y practicar en tu instrumento y que no sientas mejora alguna, de verdad me pone triste eso 😥	anger	1: se infiere un bajo grado de enojo
2018-Es-02931	Me tiene cansada, te deseo lo peor pero yerba mala no muere 😠	anger	3: se infiere un grado alto de enojo
2018-Es-01964	@Sinner_Silas —La joven bruja le dedicó una mirada de soslayo por encima de su hombro y arrugó la nariz con disgusto.—  Te recuerdo que,»	anger	1: se infiere un bajo grado de enojo
2018-Es-03310	puedo parecer cool y lo soy, pero realmente soy una pendeja con mucha ansiedad, depresión y sueños en la basura ¿:D?	anger	1: se infiere un bajo grado de enojo
2018-Es-05243	@tayyjaguarr Es que esto es mucho ya wey nomms por eso pongo esto tipo de cosas 	anger	2: se infiere un grado moderado de enojo
2018-Es-02611	Yo tengo miedo de que me guste y que vaya enloquecer 💆🏻	anger	0: no se infieren niveles de enojo
2018-Es-00135	@PaisdePrimera50 @PedroBordaberry Uhhhh salio el insulto infaltable	anger	1: se infiere un bajo grado de enojo
2018-Es-05752	Me wa dormir con una rabia la HIJUEPUTA.	anger	3: se infiere un grado alto de enojo
2018-Es-02057	Ayer pri se re enojo por que la descansábamos por audio con mi herma 😂😂😂	anger	0: no se infieren niveles de enojo
2018-Es-02379	"No me va a temblar el dedo" -antonella bernal	anger	0: no se infieren niveles de enojo
2018-Es-02123	Jajajajaajajaj pueden pasar 2929 años pero yo puedo seguir resentida por algo	anger	1: se infiere un bajo grado de enojo
2018-Es-06193	Tragos de amargo liqor, que no me hasen olvidar que asta me pongo a llorar	anger	1: se infiere un bajo grado de enojo
2018-Es-00458	Ojalá que la rabia que tengo se quede en rabia y no se transforme en tristeza	anger	2: se infiere un grado moderado de enojo
2018-Es-04055	@eldiarioes Como puede este monaguillo insultar a Carmen ,pedorro no le llegas a las suelas d los zapatos?	anger	3: se infiere un grado alto de enojo
2018-Es-01884	#ndc cuando era chica le revente el celular contra la pared a mi mm pq me habia enojado con ella (hasta el dia d hoy no sabe q fui yo)	anger	1: se infiere un bajo grado de enojo
2018-Es-05474	Tenéis el odio y el resentimiento inyectado en vena. Acojonáis.	anger	3: se infiere un grado alto de enojo
2018-Es-05234	Ya volvi a ser tu fan, ya se me paso el berrinche.	anger	0: no se infieren niveles de enojo
2018-Es-01740	Que cansada estoy 😢	anger	0: no se infieren niveles de enojo
2018-Es-00384	@Matglez Vergonzoso el papelito del Madrid. Hace como que va a pagar más para provocar la negativa y así ahorrarse la pasta. Patéticos	anger	3: se infiere un grado alto de enojo
2018-Es-01510	Airaos, pero no pequéis; no se ponga el sol sobre vuestro enojo,ni deis lugar al diablo. (Efesios 4-26,27) Hermanos Cristo Les Ama y Perdona	anger	0: no se infieren niveles de enojo
2018-Es-01343	@ArturoVilla_ @InakoDiazGuerra Con todo los estudios que presumes, no sabes hablar sin insultar?	anger	2: se infiere un grado moderado de enojo
2018-Es-01104	#PereiraEnVivo.   A esta hora congestión en la vía Pereira Santa Rosa por causa del trágico accidente de tránsito que dejó una mujer muerta.	anger	1: se infiere un bajo grado de enojo
2018-Es-06534	@fedeedelseri QUE DEPRESIÓN	anger	1: se infiere un bajo grado de enojo
2018-Es-00371	@SoyPabloMiguel Expedito, porque es de las causas urgentes. Ideal para gente ansiosa, como sho.	anger	0: no se infieren niveles de enojo
2018-Es-01562	Y nunca me habias provocado tanta risa, como hoy xD xD	anger	0: no se infieren niveles de enojo
2018-Es-00217	¿A cuántos habrán mandado a la FriendZone hoy?...: me siento pensativo	anger	0: no se infieren niveles de enojo
2018-Es-02090	Sí, soy un sangrón y un amargado jajajaja.: me siento solitario	anger	1: se infiere un bajo grado de enojo
2018-Es-06815	Hoy mi tl de facebook podría llamarse perfectamente @lesssad enfurecida	anger	2: se infiere un grado moderado de enojo
2018-Es-03386	@SUR_cultura @cacmalaga @ajavierlopez Pero vamos que es un poco la tesis del cura Perez Pallares de no ofender a nadie.	anger	0: no se infieren niveles de enojo
2018-Es-03958	estoy: enfadada y yo nunca me enfado	anger	2: se infiere un grado moderado de enojo
2018-Es-03702	Mañana voy a lo de la colo y quiero ver películas de terror pero no me va a poner pq no le gustan	anger	0: no se infieren niveles de enojo
2018-Es-06434	A veces, cuando horadaban una pared en busca de oro, encontraban en su lugar vapor, o agua hirviendo, o roca fundida.	anger	0: no se infieren niveles de enojo
2018-Es-01504	@YamiDatto Ese resentimiento hno, anda a dor	anger	1: se infiere un bajo grado de enojo
2018-Es-03337	Es la venganza de todos los tacos que comimos en Culiacán	anger	0: no se infieren niveles de enojo
2018-Es-02424	Acciones para desmitificar la depresión como tarea pendiente.	anger	0: no se infieren niveles de enojo
2018-Es-06161	Gracias a los del plantón por ejercer sus derechos pisoteando los nuestros, nunca cambien gente de Chimalhuacán. 👏👏	anger	3: se infiere un grado alto de enojo
2018-Es-04692	Detesto que la gente que esta deprimida llegue a ponerlo a uno igual o peor.	anger	2: se infiere un grado moderado de enojo
2018-Es-01688	Un asco a la gente resentida..	anger	2: se infiere un grado moderado de enojo
2018-Es-05237	@zoidoJI Lo siento de corazón ❤️. Mucha fuerza le envió desde Galicia . 	anger	0: no se infieren niveles de enojo
2018-Es-04086	@SergiDeCanBlai Eso tiene un nombre..pero no quiero ofender a las profesionales relacionandolas con este sujeto	anger	1: se infiere un bajo grado de enojo
2018-Es-01141	Me volveré amargo si un dulce  no toca mi corazón	anger	0: no se infieren niveles de enojo
2018-Es-03923	Cada vez que tengo que caminar y podría estar manejando el auto me enojo conmigo misma	anger	2: se infiere un grado moderado de enojo
2018-Es-04164	Le conte y se enojo y si no le cuento se enoja igual 👌😂😂	anger	1: se infiere un bajo grado de enojo
2018-Es-03089	@amparychilena @Cooperativa Tipico de amargada,que triste tu vida pabree,y tontorrona🙊	anger	2: se infiere un grado moderado de enojo
2018-Es-04962	Trepate encima de este bicho y yo te lo meto hasta enloquecer	anger	0: no se infieren niveles de enojo
2018-Es-06886	@shere @Laraura22 @AnyccGH @LidiKatoo 😡 y yo???? Un ollon?  Perras malditas 😢😢😢😢	anger	3: se infiere un grado alto de enojo
2018-Es-00513	@alejandromesias Justo eso quiero evitar... la tristeza!	anger	0: no se infieren niveles de enojo
2018-Es-06691	Que horror quienes usan traje y converse.	anger	0: no se infieren niveles de enojo
2018-Es-02443	@Lupitaaa27 @SofiaHdz1724 Jajaja i was a little but eres mi amiga no me enojo para siempre 🙄🌚	anger	0: no se infieren niveles de enojo
2018-Es-05328	La vida ya de por sí es muy peligrosa, no por las personas que hacen mal, sino por las que se sientan a ver lo que pasa.	anger	1: se infiere un bajo grado de enojo
2018-Es-01223	@LaMaribe_ @VanessatLAW cierto tb.Vive enfadada. eso es verdad	anger	1: se infiere un bajo grado de enojo
2018-Es-03621	@Factanonverbaa_ Quién cojones eres y por qué me estás stalkeando si no me he dirigido a ti en la vida. Serás otro ofendido en fin. Block.	anger	3: se infiere un grado alto de enojo
2018-Es-06819	acabo de hacer un test de depresión y me salio 69 y el mayor grado de depresión grave es 54 opa	anger	0: no se infieren niveles de enojo
2018-Es-01444	-respecto a lo de antes, provocar o que me provoquen mientras juego o juegan.	anger	0: no se infieren niveles de enojo
2018-Es-04978	@giselacardena12 Entiendo tu estado de enojo, me dejaste con la mano en el aire🤙	anger	1: se infiere un bajo grado de enojo
2018-Es-04059	Estoy tan ansiosa con el estreno de Game of Throne que ya me siento una Targaryen.	anger	0: no se infieren niveles de enojo
2018-Es-03999	@violekraut cuando quieras lisiada ;)   terminé de leer el tuit y se me autoguiño el ojo #miedo	anger	1: se infiere un bajo grado de enojo
2018-Es-05743	Eli está viendo un capítulo de ppl y me pregunta que pasa más adelante  , ansiosa donde ?	anger	0: no se infieren niveles de enojo
2018-Es-02697	El descontento, el cansancio, la obstinacion, LA ARRECHERA esta tomando el plano atmosférico en mi país!	anger	3: se infiere un grado alto de enojo
2018-Es-06856	Podría ir llegando mi familia, hace media hora está la comida	anger	0: no se infieren niveles de enojo
2018-Es-01557	Queramos o no vivimos en una sociedad cobarde, que cuando la ves te sonríen pero al darles la espalda te apuñalan.	anger	2: se infiere un grado moderado de enojo
2018-Es-02820	📻 Estamos en directo en @HoyPorHoy de @La_SER hablando sobre el atropello mortal de un ciclista ayer en Madrid.	anger	1: se infiere un bajo grado de enojo
2018-Es-01294	@mferp98 Ya duérmete 	anger	0: no se infieren niveles de enojo
2018-Es-05396	@PahParla lágrimas e indignación al ver que ya no importa que una mujer con niños hoy no tenga donde dormir.	anger	3: se infiere un grado alto de enojo
2018-Es-03612	qué ganas de hacer berrinche juju.	anger	1: se infiere un bajo grado de enojo
2018-Es-04976	Se antes pensaba que eras tremendo pelotudo pero por lo poco que te conozco sos muy piola, espero conocerte mejor	anger	1: se infiere un bajo grado de enojo
2018-Es-04516	Me dejo tan lleno de rabia y rencor	anger	3: se infiere un grado alto de enojo
2018-Es-05999	su papá se irá para allá y el ira un tiempo	anger	0: no se infieren niveles de enojo
2018-Es-06659	Me duele muchisimo el machucon que tengo en la pierna😤	anger	1: se infiere un bajo grado de enojo
