ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Es-03079	Su sonrisa es perfecta 	0	0	0	0	1	1	0	0	0	0	0
2018-Es-02780	Me duele un dedo del pie. Me voy sentando a ver cómo he ofendido a 20 colectivos con esto.	1	0	0	0	0	0	0	1	1	0	0
2018-Es-03107	Román estuvo inquieto todo el día, llegó un momento que ya me hacía doler 😰😰	0	0	0	0	0	0	0	1	1	0	0
2018-Es-00767	Timi y si gringi di cimpi😂 Han cansado hoy	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00994	@ValeDesavado Jajajaja y si, ni la alarma de tu casa te despierta hdp	1	0	0	0	1	0	0	0	0	0	0
2018-Es-04831	@ToadAmarillo Todas las partidas de worlds y trasnochado a clases 😢	0	0	0	0	0	0	0	1	1	0	0
2018-Es-00622	@IvanMarquezFARC Llena de satisfacción y orgullo a la Colombia de gente buena, no a la Colombia de hijos de puta asesinos como usted...	1	0	0	0	1	0	0	0	0	0	0
2018-Es-01434	Como es que a la facu llego una hora después y para el teaser despierto mágicamente sin alarma y justo a tiempo?   #BAMA2017_EXO	0	1	0	0	0	0	0	0	0	1	0
2018-Es-05399	Tenía desde que estaba en secu en 2o sin pelearme por redes sociales, que bien se siente descargar tu enojo escribiendo JAJAJA	1	0	0	0	1	0	0	0	0	0	0
2018-Es-02112	@_Vikinga_ @whitesheeptw jajajaja así es  	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03206	Porque me gustan los judíos porque 	0	0	0	0	0	0	0	0	0	1	0
2018-Es-06540	Inhala-exhala, no voy a caer en el juego, inhala-exhala... 	1	0	1	0	0	0	0	0	0	0	0
2018-Es-06161	Gracias a los del plantón por ejercer sus derechos pisoteando los nuestros, nunca cambien gente de Chimalhuacán. 👏👏	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00683	Hace 2 noches me siento una abuela por dormirme a las 11 pero el cansancio que tengo es inexplicable.	0	0	0	0	0	0	0	1	1	0	0
2018-Es-03510	¿Que se siente ser orgasmo y verla siempre, y que no pueda esconderse? 📚	0	1	0	0	0	0	0	0	0	1	0
2018-Es-01173	🤑Terrible lo bien que me caes! sos muy buena onda y copado😊🤙	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03999	@violekraut cuando quieras lisiada ;)   terminé de leer el tuit y se me autoguiño el ojo #miedo	0	0	0	1	0	0	0	0	0	0	0
2018-Es-05702	tengo miedo d seguir a mi entrenadora por tw por las pelotudeces que twitteo lpm	0	0	0	1	0	0	0	0	1	0	0
2018-Es-02565	Ya puse mis mejores canciones para esta etapa de enojo pasarla bien chingona	1	0	0	0	1	0	1	0	0	0	0
2018-Es-00215	No creo que ninguna víctima de Eta se sentirá ofendida por homenajear a Miguel Ángel Blanco. Su asesinato unió al pueblo español.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01043	@Sofiaaaeiou_ ¿Cuál es la pelea? Jajajajajaja la chismosa.	1	1	0	0	1	0	0	0	0	0	0
2018-Es-03167	Terrible día y lo que falta...	0	0	0	0	0	0	0	1	0	0	0
2018-Es-00878	De ti quiero más bellaquera menos timidez	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01494	El gozo del Señor es contagioso. #LaAdoraciónADiosEngrandeceLaNación	0	0	0	0	1	0	1	0	0	0	0
2018-Es-03862	Y dale con el #miedo ! Que no! Que es cosa de #amor !!!! #Cristovive	0	0	0	0	0	1	1	0	0	0	0
2018-Es-03979	Me estresa saber que tengo que llevar pareja el 13 de Oct y que el 15 es la FDD 	1	0	0	1	0	0	0	1	0	0	0
2018-Es-04661	cuando me preguntan por qué tal persona es mi idol, simplemente le respondo porque me hace sonreír cuando estoy hecha mierda y es verdad lpm	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01686	estoy a nada de ponerme a llorar en el pasillo de desodorantes y shampoo	0	0	0	0	0	0	0	0	1	0	0
2018-Es-05374	Estoy bien triste 😭	0	0	0	0	0	0	0	0	1	0	0
2018-Es-04509	@Pablo_Iglesias_ Pablo está muy enfadado, todos saben que Pablo también quiere acudir a la fiesta.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-06094	@Seba_Ballester Jajaj si fue divertido dispararle a ese negro 🙂😐	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00701	Fui hecha mierda a la cancha pero que manera de disfrutarrrrr, terrible partido	0	0	1	0	1	0	0	0	0	0	0
2018-Es-03556	Debería estar haciendo una tarea de adoctrinamiento izquierdista, pero me la paso por el forro y mejor estoy cantando alegremente =D	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03463	Cuando una mujer tiene los ojos llenos de lágrimas #YNuncaFaltaElQuePregunta  Estás llorando?... Nooo... Me entró una pestaña en el ojo... 😭	1	0	0	0	0	0	0	0	1	0	0
2018-Es-05291	Ayer estaba hablando con mi tía del insomnio y me dijo que es de familia, TODOS tenemos el mismo problema 	0	0	0	0	0	0	0	1	0	1	0
2018-Es-03304	@o_solorzano78 @tinunjei @javi1dc Estaba siguiendo el debate y ví que al final te quedaste solo, igual que tu partido. Chao 	0	0	1	0	0	0	0	1	0	0	0
2018-Es-01568	No tengas un cuerpo delgado, ten uno fuerte, rápido, ágil y en forma.	0	0	0	0	1	0	1	0	0	0	1
2018-Es-06612	@PrincessPrian q dira  @RegidorSeriHmo d q tú usas "belleza autoctona" como insulto racial? Esas lagrimas ni tú t la crees hipo cr ita 😕😮😇	1	0	1	0	0	0	0	0	0	0	0
2018-Es-05880	Ya funciona, gracias @CinthitaLeon 😘. Ya nada @NetflixLAT 😀	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03019	"Se vale estar triste, Se vale no siempre ser la persona alegre que todos quieren, Se vale no querer hablar con nadie. Se vale ser humano."	0	0	0	0	0	0	0	0	1	0	0
2018-Es-02307	Cada espacio de tu cuerpo es mi desesperación 💑💑	0	0	0	0	0	1	0	0	0	0	0
2018-Es-03803	@vdevaldivia #ironía. Que hay gente que no entiende las cosas.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01553	Con la suerte que tengo, muy probablemente voy a reencarnar en mi mismo!!! 😂 #Sarcásmo	0	0	0	0	1	0	0	1	0	0	0
2018-Es-06882	Me da miedo encontrar a alguien con quien me encariñe mucho y que después se vaya. 🙇🏻‍♀️	0	0	0	1	0	0	0	1	1	0	0
2018-Es-00030	@ItzelBarajaas Te sigo de hace tiempo, y hoy tuve la fortuna de verte en el estadio, quise hablarte pero me dio pena😂🔴⚪	0	0	0	0	1	0	0	0	1	0	0
2018-Es-03412	Pero saben que si me da tristeza? Que hoy no voy a ver a mi crushito xq tengo mucho trabajo 😑	0	0	0	0	0	0	0	1	1	0	0
2018-Es-01548	La canción de oye mujer es la osa más desagradable y corriente que puede existir ugh! No la tolero ...	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00522	@DulceHTPMS Aparte de que es horrible cuando me pasa porque literal mi humor es un asco, me enojo demasiado, ¿por qué soy así?	1	0	0	0	0	0	0	1	1	0	0
2018-Es-04962	Trepate encima de este bicho y yo te lo meto hasta enloquecer	0	1	0	0	0	0	0	0	0	0	0
2018-Es-00931	@manueljmontes @DiegoVentura82 Es un atropello en toda regla.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-04820	Adivinen quién se va #Cuzco el próximo mes 🙋 #Feliz ❤👌	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06568	Lo más incómodo andar resfriado y con los labios hechos perrrcha	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01022	Paula está indignada y yo que no tengo ni para indignarme	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01142	Ninguna de mis amigas me escucha cuando les hablo. 	1	0	0	0	0	0	0	0	1	0	0
2018-Es-01977	Echenique:"Esto le sirve al PP para insultar a Carmena1mujer q es jueza y q ha luchado toda su vidaxlo derechos humanos".👏 #HomenajeBlancoEP	1	0	1	0	1	0	1	0	0	0	0
2018-Es-03236	mi gasista de burzaco en el 2015 ponia 55 estufas hoy 3 ... ya esta, es la medida de un laburante- este sistema es deplorable	1	0	1	0	0	0	0	1	0	0	0
2018-Es-02406	@CaffeinatedDr Jajaja don Ale va a estar tan feliz que va a dejarme andar en Keds 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02604	@AnnaMariela96 @nataliaiv21 Kheeee?????? No saben tus señores padres @nataliaiv21  🙁	0	0	0	0	0	0	0	0	1	1	0
2018-Es-05347	@jet1403 Clavillazo y su banda de ratas no tienen madre, y Lopez Obrador es un peligro para México? Por favor	1	0	1	1	0	0	0	0	0	0	0
2018-Es-01124	@sebaaasalazar Jaja interesante ! Suena tentador jaja aprendería a nadar 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03426	Agradecemos a @gpscongreso y a @Pdemocratacat expresar la indignación ante la llegada mal y tarde del Gobierno al compromiso con #refugiados	1	0	1	0	0	0	0	0	0	0	1
2018-Es-02806	@PonePrimera870 @RominaDelPla @romanlejtman16 Resentida. Hacerte tratar. Pobres alumnos. Los gestos educan y el tuyo es violento	1	0	1	0	0	0	0	0	0	0	0
2018-Es-06624	Nunca estuve tan enojado.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03792	@Ashleymusica Sii 😂💔, eso si es incómodo Ash 😂😂	0	0	0	0	1	0	0	0	1	0	0
2018-Es-00941	No estoy automatizada. No hago actividades maliciosas. No soy troll. #AnimalesSueltos Ni Macrista. Ni K. Menos,massista. Solamente INDIGNADA	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01345	@MexicanCodersMX Ya me había emocionado  #CD9 #Coders #AlonsoVillalpandoTrendy #HarryStyles #KCAMexico	0	0	0	0	1	0	1	0	0	0	0
2018-Es-05873	Fui atacada por una tijerilla , habrá venganza. Buenas noches.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03739	Te necesito en mi vida 	0	0	0	0	0	1	0	0	1	0	0
2018-Es-02183	Creo que voy a borrar snapchat a la mierda 	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01979	Quiero mirar la serie 😭	0	0	0	0	0	0	0	0	1	0	0
2018-Es-01922	Les juro que mi desesperación es demasiada, a cada oxxo o 7-eleven que voy las busco, cada tienda... 😫😭😭💔	0	0	0	0	0	0	0	1	1	0	0
2018-Es-06500	@JuventusGO Excelente noticia. Ese culebron ya me tenia preocupado. Saludos.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01881	Ir a su casa y ponerle una goliza en el FIFA: me siento entretenido(a)	0	0	0	0	1	0	0	0	0	0	1
2018-Es-05484	@laresolana ya quiero que empiece!!! Y mañana no me podré levantar 	1	1	0	0	0	0	0	0	0	0	0
2018-Es-06604	@SebasDominguezs @Mariano817 @LAVOZcomar Buenísimo!!! Si lo puedes lograr hacer para mañana te espero ansioso.	0	1	0	0	1	0	1	0	0	0	0
2018-Es-03174	@milyzambrano Es una posición dogmática de AP como Gobierno. No pueden arrastrados a todos como cómplices del criminal genocida.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-02717	@michellevilaroo No puedo 	0	0	0	0	0	0	0	1	0	0	0
2018-Es-04994	Estoy muy indignado, ellos estan ebrios y flayean que yo estoy ebrio y no me dejan tomar, alta familia	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05067	What, me despertó alto relámpago ahora no duermo más 😭 	1	0	0	1	0	0	0	0	1	0	0
2018-Es-02224	@Nhaaaawn @MacroRocha Que susto mano	0	0	0	1	0	0	0	0	0	0	0
2018-Es-02810	Que hdp es😠	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00342	Che estoy saliendo 3 findes seguidos 	0	0	0	0	1	0	1	0	0	0	0
2018-Es-05294	Leo que a muchos #mothermovie les pareció una película en extremo violenta y perturbadora, a mí no. Ya tengo dañada la sensibilidad mismo 	0	0	1	0	0	0	0	0	0	0	0
2018-Es-05281	abandonada ¯\_(ツ)_/¯	0	0	0	0	0	0	0	0	1	0	0
2018-Es-00537	Anoche soñé que los monstruos del Festival del Terror de Six Flags me perseguían. Mis preocupaciones son muchas 	0	0	0	1	0	0	0	0	0	0	0
2018-Es-06375	Dios me bendice todos los días si no aquien le debo mi gloria y fortuna 😇😇😇	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01952	Aqui convenciendo a mis amigas con novio que me lleven de violín al cine en el 3x2 de cinemarck 	0	1	0	0	0	0	1	0	0	0	0
2018-Es-04914	una compañera del colegio subió la foto de su bebé y parecía tener una tenaza en vez de pie 	0	0	0	0	0	0	0	1	0	1	0
2018-Es-00431	@Camila_Cabello @BrunoMars QUE LINDO TODO ESTOT MUY EMOCIONADA	0	0	0	0	1	0	0	0	0	0	0
2018-Es-04826	Estoy deseando escuchar al Rey ... si lleva 3 días preparando el discurso, seguro que va a ser sublime. #Ironía #MVTProtestasCat	0	1	1	0	0	0	0	0	0	0	0
2018-Es-02724	Es idea mía o tembló? Quizás estoy hueona y solo se me movió el piso a mi (? 😅	0	0	0	0	1	0	0	0	0	1	0
2018-Es-00632	#TotalmenteDivaMega grrrr la mitad del capitulo dio aller 😤😤😤😤😤	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01602	Desde ayer que vengo súper alterada y nerviosa con náuseas, y en casa me dijeron yyyy bueno MANDALE AL TILO  deja prefiero un vino	0	0	1	1	0	0	0	1	0	0	0
2018-Es-06213	Me estoy empezando a asustar.	0	0	0	1	0	0	0	0	0	0	0
2018-Es-00731	@ponchito_rubio Es el requisito número uno para ser papás we jajajaja echarse un caldazo hirviendo para combatir fuego con fuego. 🔥	0	0	0	0	1	0	1	0	0	0	0
2018-Es-05883	@Cinepolis la función de Dunquerque en gran plaza en León, Gto se borrosa. Mal enfocada 	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00341	@richarddigo No se la verdad explicame como te tengo de amargado jajajajajajjajajajajajaja	1	0	0	0	1	0	0	0	0	0	0
2018-Es-02546	Se dieron cuenta? Siempre hago lo mismo, en el colegio cuando me gustaba alguien, ese año era donde más materias me llevaba. TERRIBLE.	0	0	0	0	0	0	0	1	1	0	0
2018-Es-06291	Otra vez se me viene esta frase tan graciosa que una vez compartio una amiga y me quedo sonando.....	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05644	@M_zucke Tuiter tiene la culpa 	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01708	El cobarde muere muchas veces. El vals,nte solo una. - Willian Shakespeare	0	0	0	0	0	0	0	0	0	0	1
2018-Es-00536	@Kait_ec Sé fuerte, no caigas en tentación 	0	0	0	0	0	0	1	0	0	0	1
2018-Es-01461	Eso sí, lo tengo hirviendo, puedo freír perfectamente un huevo en mi brazo.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01946	Es muy democrático increpar, señalar e insultar a quien no piensa como tú. #3Oct #Ironía	1	0	1	0	0	0	0	1	0	0	0
2018-Es-04438	@69__nlf falsa inocencia.—  Te veo un poco enfadado... ¿Ha ocurrido algo? ♡	1	1	0	0	0	0	0	0	0	0	0
2018-Es-03083	Soy orgulloso, pero también sé pedir perdón a las personas que lo merecen.	0	0	0	0	0	0	1	0	0	0	1
2018-Es-04568	Quiero mi buzo de vuelta, canutas 👊	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01735	Hola Como amaneciste?  Akostado  Jajaja .ue gracioso! Como estas?  Sentado  Jaja En serio!  Que mas?  No, no quemo.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02048	La Copa Oro se juega todos los días de todos los años desde que existe el futbol	0	0	0	0	0	0	0	0	0	0	0
2018-Es-03150	" LIKE SI ERES ARMY " " REPORTENSE ARMYS "" Y TODAS ESAS WEAS .... NO QUIERO OFENDER ,PERO ME TURBO CAGAN ESAS WEA AAAAAAH - c muere - ;;;;	1	0	0	0	1	0	0	0	0	0	0
2018-Es-00191	Cada vez estoy más convencida que hay muchas personas que dicen palabras dulces pero tienen un corazón amargo...	0	0	1	0	0	0	0	1	1	0	0
2018-Es-02823	Me mola la gente que responde #Ironia	1	0	0	0	1	0	0	1	0	0	0
2018-Es-00274	Cuando se junta la hipocresía las ganas y las ganas de lucirse el resultado es lamentable y repugnante.	1	0	1	0	0	0	0	1	0	0	0
2018-Es-03077	Papi pone la tacoma abajo para que yo pueda dormir con aire ☺️☺️ Tacoma 2017 te amo, gracias por traer receptáculo 	0	0	0	0	1	1	0	0	0	0	0
2018-Es-02500	@zaurendrunks Cállate señorita venganza	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01383	@JapanEmb_Mexico Por acciones como estas aun queda esperanza en la humanidad 😊	0	0	0	0	0	0	1	0	0	0	0
2018-Es-02087	@Maguizanini Ah sos graciosa sos	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03187	@MirandaCKte No la es para nada 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-05691	Lo peor es que ella habla como si en católica te preguntaran nombres de autores y cosas así, por ser literatura, es tan gracioso.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00675	Angeles me cuidan y guían mi bienestar🎵	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01133	me pone re ansiosa estar en el otro tw por que están todos hablando del 21 ojalá estuviera mintiendo	0	0	0	1	0	0	0	1	0	0	0
2018-Es-03053	@saamuelperez este negro es muy gracioso se ve cool	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05479	TENGO 16% DE BATERÍA Y SON LAS 16:16 	0	0	0	0	0	0	0	1	0	0	0
2018-Es-05746	@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!	1	0	1	0	0	0	0	0	0	0	0
2018-Es-06874	@dejatelopavo En la fave de los pelos 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-02430	Cámbiaste mi vida le diste alegría	0	0	0	0	1	1	0	0	0	0	0
2018-Es-06006	Si de por sí me cargo a Satanas todo el tiempo, enojado más.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03387	Tengo tremendo sueño	0	0	0	0	0	0	0	1	1	0	0
2018-Es-01660	Iría a molestar a mi amiga Laura porque estoy tan aburrida. Pero esta re frío.	1	0	0	0	0	0	0	0	1	0	0
2018-Es-01214	@nabedal77 Si, @Aylenmilla me lo hizo, buff muy amargo	1	0	0	0	0	0	0	0	1	0	0
2018-Es-03969	A mi aveces se me olvida que existe Messenger y respondo a las horasss jaja 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01293	@richarddigo No creo yo eso jajajajaja si conmigo estas amargado	1	0	0	0	1	0	0	0	0	0	0
2018-Es-04055	@eldiarioes Como puede este monaguillo insultar a Carmen ,pedorro no le llegas a las suelas d los zapatos?	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00197	Me pongo triste-enojada de un momento para el otro... Ya ni yo me banco, no me imagino el resto	1	0	0	0	0	0	0	0	1	0	0
2018-Es-05360	Acá (Merlo) hay un almacén que atiende de 18 a 01... En epokas de oscurantismo K eran 20 m de cola a esta hora, hoy juegan al solitario.	1	0	1	0	0	0	0	1	0	0	0
2018-Es-05047	@Facuboxlerr Te comento, por si no te acordas, que todavía me debes esa cita 	0	1	0	0	0	0	1	0	0	0	0
2018-Es-01456	11:42 y no he estudiado un culito 	0	0	0	1	0	0	0	1	0	0	0
2018-Es-01018	@itsjoelpimentel dice tu horoscopo que si estas soltero cuidado con el alcohol lmao 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01811	Por todo me enojo, diosito ayúdame plis	1	0	0	0	0	0	0	0	0	0	0
2018-Es-04696	hoy llore prácticamente la mitad del dia, la otra motad fue risa y enojo 😑💣💥	1	0	0	0	1	0	0	0	1	0	0
2018-Es-01337	@irusanabria Se me van a ver los rollos más que la tanga si sigo con mi felicidad jejej	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06901	@loreinsanchez Quién no... Yo tuve insomnio tres días. Horrendo.	0	0	0	0	0	0	0	1	1	0	0
2018-Es-04659	Me va a dar algo si sigo tan nerviosa	0	0	0	1	0	0	0	1	0	0	0
2018-Es-03723	Pues al final ayer volvía a casa sin ningún bikini e indignada	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00860	Quiero que me apapachen 🙁	0	0	0	0	0	0	0	0	1	0	0
2018-Es-01470	Directo al cora la alarma 6 am	1	0	0	0	0	0	0	1	0	0	0
2018-Es-03477	@glucksburg_ Soy genial.	0	0	0	0	1	0	0	0	0	0	0
2018-Es-04132	Hay manera de repetir este dia? En serio creo que nunca fui tan feliz	0	0	0	0	1	0	1	0	0	0	0
2018-Es-02651	No quiero clases 🙁	0	0	0	0	0	0	0	1	1	0	0
2018-Es-03845	Si vamos juntos no hay porque tener temor.	0	0	0	0	0	0	1	0	0	0	1
2018-Es-00106	@ElSabuesoAP @DeniseDresserG @senadomexicano Lo que toenen apretado, es el cuello de los Mexicanos👹👎	1	0	0	0	0	0	0	1	0	0	0
2018-Es-01026	Vivo #feliz, #vivo #Danzando, vivo mi #música, vivo #bailando	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05032	quiero papas locas del Rabioso 🤦🏻‍♀️	0	1	0	0	0	0	0	0	0	0	0
2018-Es-04125	@fabiestefer Como que no 😠..uuufff Deoos mio mánda más pasiencia que se me está acabando con esta mujer	1	0	1	0	0	0	0	0	0	0	0
2018-Es-02137	Mañana festivo y yo, pues si, yo trabajo todo él día😪🙁	0	0	0	0	0	0	0	0	1	0	0
2018-Es-00911	EN SERIO TANTO ME VAS A COLGAR DIOS	1	0	1	0	0	0	0	1	0	0	0
2018-Es-00637	Estoy muriendo de sueño 	0	0	0	0	0	0	0	0	1	0	0
2018-Es-03193	@milagrosmartell No puedo más enserio tenemosque hablar 😭	0	0	0	0	0	0	0	0	1	0	0
2018-Es-00411	Estoy tan aburrida que tengo ganas de hacerme amiga de alguien, si, a ese extremo llegó jajajaja	0	0	0	0	1	0	0	1	0	0	0
2018-Es-02702	@vegetta777 Buen dia vege, espero no estes enojado y pienses que hay gente que si sabe valorar todo el esfuerzo que tu haces, te amo💜	0	0	0	0	0	1	0	0	0	0	0
2018-Es-02458	Esta muy buena esa frase 	0	0	0	0	1	0	0	0	0	0	1
2018-Es-03324	Estoy viendo el primer capítulo de AHS con una amiga y tengo 	0	1	0	1	0	0	0	0	0	0	0
2018-Es-04348	cainemaribel21 Que Nadie Olvide el nombre y el rostro de la Violencia y Terrorismo. #VotosSIBalasNO	0	0	0	0	0	0	0	0	1	0	0
2018-Es-01746	Ya rompí récord 	0	0	0	0	1	0	1	0	0	0	0
2018-Es-05574	Hoy en "iria versus burocracia" el caso del banco. Donde siempre ocurren cosas maravillosas... #ironía	1	0	0	0	0	0	0	1	0	0	0
2018-Es-01370	Estoy aburrido, tengo hambre y me siento solo. Send taquitos	0	0	0	0	0	0	0	0	1	0	0
2018-Es-03961	@fc_cordon Me has pillado! Somos los caminantes blancos, vamos, lo peor! #Ironía	0	0	0	0	0	0	0	1	0	1	0
2018-Es-02792	no se si agustin esta enojado en serio o se esta haciendo el enojado:///	1	1	0	0	0	0	0	0	0	0	0
2018-Es-06369	@PaoDEdwards Te aviso pues, lo más probable que un viernes de 4-6 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-03445	La #JuezaMentastyPROPepsico ordena un cobarde desalojo nocturno a los obreros q sólo quieren mantener sus empleos #NoDesalojenPepsico	1	0	1	0	0	0	0	0	0	0	0
2018-Es-02111	@sashncastillo Tenemos que ir a quitarnos ese antojo 	0	1	0	0	0	0	0	0	0	0	0
2018-Es-06613	@ElNacionalWeb Después de que ha fregado a un montón de gente como miembro del Colectivo La Piedrita, va a salir con ese llanto. Cobarde.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-06840	Llegué a la conclusión de que la única manera de que se me pase la constante depresión en la que vivo es yéndome a vivir a NYC.	0	0	0	0	0	0	1	1	1	0	0
2018-Es-04016	Dios bendice al pueblo de Venezuela en esta horas de oscuridad, que llegue la luz!!!	0	0	0	0	1	0	1	0	0	0	0
2018-Es-03233	Cuando tenía 16 , veía a los de 25 como mayores , súper mayores , meeeega mayores ! 😆 ay papá!	0	1	0	0	1	0	0	0	0	0	0
2018-Es-05921	estoy sintiendo puntadas en el ojo y lei q  era pq mi alma gemela esta llorando 😍😍	0	0	0	0	0	1	0	0	1	0	0
2018-Es-01081	@AlexMurilIo Si, que ella anda en carro y tú a pie 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-03031	Sin dudas, 1 Verse siempre será el sencillo en solitario de Bangtan que, hasta el día de hoy, todos sabemos mereció mucho más.	0	0	0	0	0	0	0	0	1	0	0
2018-Es-05020	Tengo un antojo terrible de cafesito 😢	0	1	0	0	0	0	0	0	1	0	0
2018-Es-05747	Un rey hablando de democracia...#ironía	1	0	0	0	0	0	0	1	0	0	0
2018-Es-04677	Sanguíneos en muchos casos. Se indica SIEMPRE que las pastillas pueden provocar trombosis y tienen otros efectos secundarios.	0	0	0	1	0	0	0	0	0	0	0
2018-Es-06910	Hoy he llorado por ti  He llorado la rabia  La impotencia  He llorado tu risa.  #tusojosclarosonrientes #triste	0	0	0	0	0	0	0	0	1	0	0
2018-Es-05987	Quiero que esto solo sea una broma 	0	1	0	0	0	0	0	1	0	0	1
2018-Es-05763	Miedo es la primera vez que no puedes hechar el segundo; pánico, la segunda vez que no puedes hechar el primero. #miedo	0	0	0	1	0	0	0	0	0	0	0
